company_id,company_name,country,industry,size_bin,source,signal_type,signal_strength,ts,url,title,text_snippet
123,Ejemplo SA,AR,energy_power,500-999,jobs,job_posting,1.0,2025-09-29T13:51:12.021988+00:00,https://www.linkedin.com/jobs/search?keywords=%22Ejemplo+SA%22+%28sustainability+OR+ESG+OR+carbono+OR+renovable+OR+natureza%29,Pasar al contenido principal,"Pasar al contenido principal LinkedIn ""Ejemplo SA"" (sustainability OR ESG OR Carbono OR Renovable OR Natureza) en Estados Unidos Ampliar búsqueda Este botón muestra el tipo de búsqueda seleccionado. Cuando se amplía, se proporciona una lista de opciones de búsqueda para que los r"
123,Ejemplo SA,AR,energy_power,500-999,jobs,job_posting,1.0,2025-09-29T13:51:12.021988+00:00,https://www.linkedin.com?trk=public_jobs_nav-header-logo,LinkedIn,"Pasar al contenido principal LinkedIn ""Ejemplo SA"" (sustainability OR ESG OR Carbono OR Renovable OR Natureza) en Estados Unidos Ampliar búsqueda Este botón muestra el tipo de búsqueda seleccionado. Cuando se amplía, se proporciona una lista de opciones de búsqueda para que los r"
123,Ejemplo SA,AR,energy_power,500-999,jobs,job_posting,1.0,2025-09-29T13:51:12.021988+00:00,https://es.linkedin.com/jobs/esg-empleos?trk=public_jobs_linkster_link,Empleos de ESG,Empleos de ESG
123,Ejemplo SA,AR,energy_power,500-999,jobs,job_posting,1.0,2025-09-29T13:51:12.024004+00:00,https://es.linkedin.com/jobs/esg-consulting-empleos?trk=public_jobs_linkster_link,Empleos de ESG Consulting,Empleos de ESG Consulting
